S.No.,GSTIN,Supplier Name,Export Invoice Number ,Export Date ,Export Value, GSTR 2B , Taxable Value as per GSTR 2B ,Category of Input Supplies,HSN/SAC,CGST Amount,SGST Amount,IGST Amount,Cess, Eligible for ITC ,3B Month
2909,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816737,2/27/2024,355,355,355, Input Services ,9984,31.95,31.95,0,, Yes ,Oct-22
2910,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816738,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2911,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816739,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2912,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816740,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2913,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816741,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2914,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816742,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2915,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816743,2/27/2024,399,399,399, Input Services ,9984,35.91,35.91,0,, Yes ,Oct-22
2916,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816744,2/27/2024,402,402,402, Input Services ,9984,36.18,36.18,0,, Yes ,Oct-22
2917,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816745,2/27/2024,579,579,579, Input Services ,9984,52.11,52.11,0,, Yes ,Oct-22
2918,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816747,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2919,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816749,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2920,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816750,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2921,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816752,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2922,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816753,2/27/2024,344,344,344, Input Services ,9984,30.96,30.96,0,, Yes ,Oct-22
2923,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816754,2/27/2024,394,394,394, Input Services ,9984,35.46,35.46,0,, Yes ,Oct-22
2924,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816755,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2925,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816757,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2926,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816758,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2927,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816759,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2928,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816761,2/27/2024,305,305,305, Input Services ,9984,27.45,27.45,0,, Yes ,Oct-22
2929,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816762,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2930,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816763,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2931,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816765,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2932,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816766,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2933,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816767,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2934,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816768,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2935,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816769,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2936,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816770,2/27/2024,309,309,309, Input Services ,9984,27.81,27.81,0,, Yes ,Oct-22
2937,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816771,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2938,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816773,2/27/2024,309,309,309, Input Services ,9984,27.81,27.81,0,, Yes ,Oct-22
2939,24AAACB2100P1Z3,Vodafone Idea Limited,GJI0602433816774,2/27/2024,299,299,299, Input Services ,9984,26.91,26.91,0,, Yes ,Oct-22
2940,24AAACB2100P1Z3,Vodafone Idea Limited,GJSO050224461578,2/27/2024,8861,8861,8861, Input Services ,9984,797.49,797.49,0,, Yes ,Oct-22
2941,27AAACW3666K1ZX,WILSON SANDHU LOGISTICS (INDIA) LIMITED,MH/450/2023-24,2/9/2024,52797,52797,52797, Inputs ,440225,0,0,9503.46,, Yes ,Oct-22
2942,24AORPP7113E1ZW,YASH HYDRAULICS,5740/23-24/TI,2/1/2024,41950,41950,41950, Inputs ,84671110,3775.5,3775.5,0,, Yes ,Oct-22
2943,24AVMPG5711F1ZU,YOGI MOTOR REWINDERS,23/24/122,2/3/2024,2028,2028,2028, Inputs ,10091090,182.52,182.52,0,, Yes ,Oct-22
2944,24AVMPG5711F1ZU,YOGI MOTOR REWINDERS,23/24/123,2/6/2024,1890,1890,1890, Inputs ,10091090,170.1,170.1,0,, Yes ,Oct-22
2945,27AAACZ0128P1Z1,ZAVERI BROS SILVER PLATERS PVT LTD,3435,2/9/2024,350,350,350, Inputs ,85433000,0,0,42,, Yes ,Oct-22
2946,24AAECN0072C1Z3,NARAYAN EPOXY COMPONENTS PVT LTD,CN-2/23-24,12/31/2023,35557,-35557,-35557, Inputs ,85462090,-3200.09,-3200.09,0,, Yes ,Oct-22
2947,24AGAPP3507F1ZU,B R ENTERPRISE,14,2/16/2024,33064,-33064,-33064, Inputs ,84681000,-2975.76,-2975.76,0,, Yes ,Oct-22
2948,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,CNBRD24020001,2/15/2024,104729,-104729,-104729, Input Services ,9985,-9425.57,-9425.57,0,, Yes ,Oct-22
2949,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,CNBRD24020002,2/15/2024,157248,-157248,-157248, Input Services ,9985,-14152.32,-14152.32,0,, Yes ,Oct-22
2950,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,CNBRD24020003,2/15/2024,812744,-812744,-812744, Input Services ,9985,-20318.6,-20318.6,0,, Yes ,Oct-22
2951,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,CNBRD24020003,2/15/2024,524727,-812744,-812744, Input Services ,9985,-47225.43,-47225.43,0,, Yes ,Oct-22
2952,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,CNBRD24020004,2/15/2024,74925,-74925,-74925, Input Services ,9985,-1873.13,-1873.13,0,, Yes ,Oct-22
2953,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,CNBRD24020005,2/15/2024,64437,-64437,-64437, Input Services ,9985,-5799.36,-5799.36,0,, Yes ,Oct-22
2954,24AACFZ1130G1ZM,3VS LASER CUTTING,43,10/16/2023,916,-916,-916, Inputs ,7215,-82.44,-82.44,0,, Yes ,Oct-22
2955,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR01,1/30/2024,1355,-1355,-1355, Input Services ,998333,-121.99,-121.99,0,, Yes ,Oct-22
2956,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR02,1/30/2024,409,-409,-409, Input Services ,998333,-36.78,-36.78,0,, Yes ,Oct-22
2957,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR03,1/30/2024,4240,-4240,-4240, Input Services ,998333,-381.61,-381.61,0,, Yes ,Oct-22
2958,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR04,1/30/2024,227,-227,-227, Input Services ,998333,-20.45,-20.45,0,, Yes ,Oct-22
2959,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR05,1/30/2024,299,-299,-299, Input Services ,998333,-26.87,-26.87,0,, Yes ,Oct-22
2960,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR06,2/10/2024,978,-978,-978, Input Services ,998333,-88.06,-88.06,0,, Yes ,Oct-22
2961,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR07,2/10/2024,346,-346,-346, Input Services ,998333,-31.17,-31.17,0,, Yes ,Oct-22
2962,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR08,2/10/2024,6746,-6746,-6746, Input Services ,998333,-607.16,-607.16,0,, Yes ,Oct-22
2963,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR09,2/15/2024,964,-964,-964, Input Services ,998333,-86.72,-86.72,0,, Yes ,Oct-22
2964,24BBSPG7282G1ZC,LASER TECH INDUSTRIES,CR10,2/15/2024,536,-536,-536, Input Services ,998333,-48.24,-48.24,0,, Yes ,Oct-22
2965,19ADXPB7110L1Z6,VIDYUT IMPEX,001/23-24,2/1/2024, -   , -   , -   , Inputs ,70199090,0,0,9810,, Yes ,Oct-22
2966,24ABFCS7119H1ZB,SARJANI CORETECH PRIVATE LIMITED,SGC/2324/000020,2/27/2024,476350,-476350,-476350, Inputs ,72261100,-42871.5,-42871.5,0,, Yes ,Oct-22
2967,07AACCU5340C1ZP,UR UDYOG PRIVATE LIMITED,250,2/10/2024,13200,-13200,-13200, Inputs ,39206220,0,0,-2376,, Yes ,Oct-22
2968,24AAACB2528H1Z4,LINDE  INDIA  LIMITED,640000342,2/22/2024,994,-994,-994, Inputs ,28044090,-89.46,-89.46,0,, Yes ,Oct-22
2969,24ACPPT6265M1ZR,RADHE KRISHNA ENTERPRISE,RK/025/23-24,2/27/2024,3450,-3450,-3450, Inputs ,48191010,-310.5,-310.5,0,, Yes ,Oct-22
2970,24AACFM7186K1ZY,GUJARAT BELTS AND TOOLS,narayan/5738,2/16/2024,3121,-3121,-3121, Inputs ,69039020,-280.91,-280.91,0,, Yes ,Oct-22
2971,24AVUPP0746R1ZN,UMIYA STEEL,1,2/9/2024,1800,-1800,-1800, Inputs ,72230010,-162,-162,0,, Yes ,Oct-22
2972,24AAACV9327L1Z0,VIDYA WIRES PVT. LTD.,PSCRM3-23-0716,2/24/2024,658999,-658999,-658999, Inputs ,73121090,-59309.91,-59309.91,0,, Yes ,Oct-22
2973,24AAACV9327L1Z0,VIDYA WIRES PVT. LTD.,PSCRM3-23-0722,2/26/2024,193779,-193779,-193779, Inputs ,73121090,-17440.08,-17440.08,0,, Yes ,Oct-22
2974,24ABZFS3831R1Z5,STARETS INDUSTRIAL ENTERPRISES,7/23-24,2/1/2024,170,170,170, Inputs ,84144030,15.3,15.3,0,, Yes ,Oct-22
2975,24AABCM4242L1ZK,MEW ELECTRICALS LIMITED,MEW-SSRB-2324-12,2/17/2024,192888,-192888,-192888, Inputs ,85441110,-17359.96,-17359.96,0,, Yes ,Oct-22
2976,24AUHPK5766A1ZS,B K ASSOCIATE        ,CN-01/23-24,2/28/2024,365000,-365000,-365000, Capital Goods ,93031000,-32850,-32850,0,, Yes ,Oct-22
2977,24AUHPK5766A1ZS,B K ASSOCIATE        ,CN-2/23-24,2/28/2024,328050,-328050,-328050, Capital Goods ,93031000,-29524.5,-29524.5,0,, Yes ,Oct-22
2978,24AWPPV9314F1Z3,RADIUS SALES CORPORATION,SR0006,2/26/2024,9800,-9800,-9800, Inputs ,8536,882,882,0,, Yes ,Oct-22
2979,24BAKPB6114M1ZT,RAJ INDUSTRIES,22,5/26/2023,11181,11181,11181, Inputs ,440225,1006.29,1006.29,0,, Yes ,Oct-22
2980,27AAKCP4072C1ZH,PGS GLOBAL FORWARDING (INDIA) PRIVATE LIMITED,BOMAD003267,7/31/2023,21555,16212,16212, Input Services ,996713,0,0,3879.9,, Yes ,Oct-22
2981,24AGAPP3507F1ZU,B R ENTERPRISE,295,7/28/2023,10800,10800,10800, Inputs ,84681000,972,972,0,, Yes ,Oct-22
2982,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421001205,7/7/2023,107969,107969,107969, Inputs ,440262,0,0,19434.42,, Yes ,Oct-22
2983,24ABFCS7119H1ZB,SARJANI CORETECH PRIVATE LIMITED,ST/2324/0223,8/4/2023,1961285,1961285,1961285, Inputs ,72261100,176515.65,176515.65,0,, Yes ,Oct-22
2984,27AAKCP4072C1ZH,PGS GLOBAL FORWARDING (INDIA) PRIVATE LIMITED,BOMAD003292,8/8/2023,11000,890,890, Input Services ,996713,0,0,1980,, Yes ,Oct-22
2985,24AITPP4066E1Z0,KENT ENTERPRISE,KE/23-24/423,8/19/2023,34200,34200,34200, Inputs ,3808,3078,3078,0,, Yes ,Oct-22
2986,24AMXPP4579J1Z3,AARTI INDUSTRIES,252,8/26/2023,36000,36000,36000, Inputs ,44013900,2160,2160,0,, Yes ,Oct-22
2987,24AAGFC6525Q2Z2,C K ASSOCIATES,T0960,8/2/2023,1075,1075,1075, Inputs ,3816,96.75,96.75,0,, Yes ,Oct-22
2988,27AAACM6824H1ZG,DHL LOGISTICS PRIVATE LIMITED,GMOAOU62,9/15/2023,4500,4500,4500, Input Services ,996521,0,0,810,, Yes ,Oct-22
2989,27AAACM6824H1ZG,DHL LOGISTICS PRIVATE LIMITED,GMOAOU65,9/15/2023,4500,4500,4500, Input Services ,996521,0,0,810,, Yes ,Oct-22
2990,06AAIPJ3747K2ZG,METRO POLYMERS,MP/1706/23-24,9/20/2023,55000,55000,55000, Inputs ,32141000,0,0,9900,, Yes ,Oct-22
2991,24AAFHN1082G1ZG,AMBICA METAL LABELS &  STICKERS,986,9/18/2023,150,150,150, Inputs ,83100010,13.5,13.5,0,, Yes ,Oct-22
2992,24AMNPS3239C1Z2,S.M ENGINEERING WORKS,166-23-24,9/30/2023,1025,1025,1025, Inputs ,441480,61.5,61.5,0,, Yes ,Oct-22
2993,07AELPB9142B1ZU,K.S. & ASSOCIATES,11/2023-24,9/1/2023,14250,14250,14250, Input Services ,995461,0,0,2565,, Yes ,Oct-22
2994,24AACCP2294G2ZI,WIZ LOGTEC INDIA PRIVATE LIMITED,INV-000002019,9/13/2023,44048,44048,44048, Inputs ,440262,3964.32,3964.32,0,, Yes ,Oct-22
2995,24AACCP2294G2ZI,WIZ LOGTEC INDIA PRIVATE LIMITED,INV-000002020,9/13/2023,166924,166924,166924, Inputs ,440262,0,0,8346.2,, Yes ,Oct-22
2996,24AFOPB9249P1ZS,MICRO VISION ENGINEERING,29-23/24,10/31/2023,103000,103000,103000, Inputs ,72061010,9270,9270,0,, Yes ,Oct-22
2997,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,GLBBRD23100029,10/20/2023,51003,51003,51003, Input Services ,9985,4590.27,4590.27,0,, Yes ,Oct-22
2998,24AZXPD0249G1ZD,MATEL METAL LABLE,GT/369,10/5/2023,2440,2440,2440, Inputs ,7323,219.6,219.6,0,, Yes ,Oct-22
2999,24ANKPV0831F1Z2,SHREE AMAR CRANE HIRING CO,530/23-24,10/12/2023,2100,2100,2100, Inputs ,440406,189,189,0,, Yes ,Oct-22
3000,24BYOPP0935J1Z3,BANDHAN ENTERPRISE,BE2324/0106,10/4/2023,15840,15840,15840, Input Services ,998540,1425.6,1425.6,0,, Yes ,Oct-22
3001,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,GLBBRD23110008,11/3/2023,52000,52000,52000, Input Services ,9985,4680,4680,0,, Yes ,Oct-22
3002,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,GLBBRD23110015,11/9/2023,273836,273836,273836, Input Services ,9985,24645.24,24645.24,0,, Yes ,Oct-22
3003,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,GLBBRD23110020,11/20/2023,81349,81349,81349, Input Services ,9985,7321.37,7321.37,0,, Yes ,Oct-22
3004,24ACUPP3450D1ZK,NARAYAN INDUSTRIES,383,11/4/2023,16750,16750,16750, Inputs ,32082090,1507.5,1507.5,0,, Yes ,Oct-22
3005,24AASFP8211E1Z8,PARAA RUBBER,484,11/6/2023,2112,2112,2112, Inputs ,40021100,190.08,190.08,0,, Yes ,Oct-22
3006,24AAHCP8463A1ZJ,PHOENIX INNOVATIVE COATINGS PRIVATE LIMITED,PICPL/891/23-24,11/18/2023,13190,13190,13190, Inputs ,32099020,791.42,791.42,0,, Yes ,Oct-22
3007,24AAKPF0916C1ZD,RAJA RUBBER,178,11/23/2023,770,770,770, Inputs ,56041000,69.3,69.3,0,, Yes ,Oct-22
3008,24AALCR1646K1Z5,RLA CORPORATE SERVICES PRIVATE LIMITED,44,11/1/2023,1288096,1288096,1288096, Input Services ,998519,115928.64,115928.64,0,, Yes ,Oct-22
3009,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421002948,11/3/2023,35130,35130,35130, Inputs ,440262,0,0,6323.36,, Yes ,Oct-22
3010,07AACCU5340C1ZP,UR UDYOG PRIVATE LIMITED,3798/UR/23-24,11/16/2023,78000,78000,78000, Inputs ,39206220,0,0,14040,, Yes ,Oct-22
3011,24BHAPS1510H1ZT,B M Engineering Works,23-24/778,12/13/2023,44188,44188,44188, Inputs ,73181110,3976.88,3976.88,0,, Yes ,Oct-22
3012,24BHAPS1510H1ZT,B M Engineering Works,23-24/779,12/13/2023,24167,24167,24167, Inputs ,73181110,2174.99,2174.99,0,, Yes ,Oct-22
3013,24BHAPS1510H1ZT,B M Engineering Works,23-24/798,12/19/2023,150735,150735,150735, Inputs ,73181110,13566.15,13566.15,0,, Yes ,Oct-22
3014,24BHAPS1510H1ZT,B M Engineering Works,23-24/799,12/19/2023,17550,17550,17550, Inputs ,73181110,1579.5,1579.5,0,, Yes ,Oct-22
3015,24BHAPS1510H1ZT,B M Engineering Works,23-24/814,12/26/2023,29538,29538,29538, Inputs ,73181110,2658.38,2658.38,0,, Yes ,Oct-22
3016,24BHAPS1510H1ZT,B M Engineering Works,23-24/816,12/26/2023,25260,25260,25260, Inputs ,73181110,2273.4,2273.4,0,, Yes ,Oct-22
3017,24AABCD3611Q1ZO,DHL EXPRESS (INDIA) PRIVATE LIMITED,GJSIR00146354,12/22/2023,3134,3134,3134, Input Services ,996719,282.03,282.03,0,, Yes ,Oct-22
3018,24AABCD3611Q1ZO,DHL EXPRESS (INDIA) PRIVATE LIMITED,GJSR000296741,12/22/2023,85708,85708,85708, Input Services ,996719,7713.72,7713.72,0,, Yes ,Oct-22
3019,24AAFCG4639K2ZE,GLOBIZZ SYNERGY PRIVATE LIMITED,GLBBRD23120011,12/8/2023,19858,19858,19858, Input Services ,9985,1787.22,1787.22,0,, Yes ,Oct-22
3020,24CSZPP8670G1ZU,GREENLINE INDUSTRIES,GE2324/1679,12/5/2023,54766,54766,54766, Inputs ,3919,4928.93,4928.93,0,, Yes ,Oct-22
3021,24CSZPP8670G1ZU,GREENLINE INDUSTRIES,GE2324/1680,12/5/2023,19500,19500,19500, Inputs ,3919,1755,1755,0,, Yes ,Oct-22
3022,24CSZPP8670G1ZU,GREENLINE INDUSTRIES,GE2324/1683,12/5/2023,9000,9000,9000, Inputs ,3919,540,540,0,, Yes ,Oct-22
3023,24AWKPS0303G1ZU,INCREDIBEL PLAST,203,12/26/2023,12500,12500,12500, Inputs ,39023000,1125,1125,0,, Yes ,Oct-22
3024,24AROPJ3108R1ZD,KINJAL JOSHI TRADING CO,KJTC-2341,12/13/2023,2229,8960,8960, Inputs ,39241090,55.73,55.73,0,, Yes ,Oct-22
3025,24AROPJ3108R1ZD,KINJAL JOSHI TRADING CO,KJTC-2341,12/13/2023,18678,8960,8960, Inputs ,39241090,1681.03,1681.03,0,, Yes ,Oct-22
3026,24ACRPG8660K1Z3,MAHENDRA ELECTRICALS,DB1/3332/23-24,12/16/2023,9000,9000,9000, Inputs ,85441190,810,810,0,, Yes ,Oct-22
3027,24BBRPB7562F1ZL,MARUTI THERMOFAB,475,12/29/2023,615,615,615, Inputs ,3923,55.36,55.36,0,, Yes ,Oct-22
3028,24AEPPP4976F1Z0,NATIONAL  ELECTRICALS  AND  ELECTRONICS CORPORATION,BRD-5812,12/21/2023,29566,29566,29566, Inputs ,440245,2660.95,2660.95,0,, Yes ,Oct-22
3029,24BNIPS9591L1Z2,NAVKAR ENTERPRISE,1057,12/18/2023,500,500,500, Inputs ,52021000,45,45,0,, Yes ,Oct-22
3030,24AAEPJ2652B1ZC,NEW TARUN INDUSTRIES,243,12/26/2023,41580,41580,41580, Inputs ,74199930,3742.2,3742.2,0,, Yes ,Oct-22
3031,24BOGPP7723G1ZU,OMICRON EDS,404/23-24,12/28/2023,28800,28800,28800, Inputs ,73089090,2592,2592,0,, Yes ,Oct-22
3032,24ACTPP3107E1ZP,PIONEER MACHINE IMPEX,PMI/857/23-24,12/20/2023,48500,48500,48500, Inputs ,84191110,4365,4365,0,, Yes ,Oct-22
3033,09AOAPS3705E1Z4,POWER TECH (INDIA),PTI/23-24/I-085,12/18/2023,4050,4050,4050, Inputs ,440233,0,0,729,, Yes ,Oct-22
3034,24ACPPT6265M1ZR,RADHE KRISHNA ENTERPRISE,RK/0894/23-24,12/23/2023,39422,39422,39422, Inputs ,48191010,3547.97,3547.97,0,, Yes ,Oct-22
3035,24ABAFR8817P1ZN,RATNARAJ TECHNOCAST,RT/80,12/23/2023,9100,9100,9100, Inputs ,83119000,819,819,0,, Yes ,Oct-22
3036,24ABDFS2712D1ZQ,S. N. ENGINEERS,152,12/25/2023,30580,30580,30580, Inputs ,82073000,2752.2,2752.2,0,, Yes ,Oct-22
3037,24AABCS1624G2ZS,Schneider Electric India Private Limited,1220047431,12/12/2023,5827,5827,5827, Inputs ,8536,524.41,524.41,0,, Yes ,Oct-22
3038,27AAPCS8508K1ZN,SEATRACK LOGISTICS SOLUTIONS PVT.LTD.,18-237241004284,12/6/2023,3157,3157,3157, Inputs ,441480,0,0,157.85,, Yes ,Oct-22
3039,27AAPCS8508K1ZN,SEATRACK LOGISTICS SOLUTIONS PVT.LTD.,18-237241004285,12/6/2023,46059,46059,46059, Inputs ,441480,0,0,8290.62,, Yes ,Oct-22
3040,24AOQPS0532K1ZO,SHRI AJAY INDUSTRIES,GT/114,12/19/2023,5500,5500,5500, Inputs ,10091090,495,495,0,, Yes ,Oct-22
3041,24ALTPP0512E1ZB,SHRI KRISHNA POLY PLAST,GST/23-24/119,12/27/2023,8000,8000,8000, Inputs ,84651000,720,720,0,, Yes ,Oct-22
3042,27AAECS0071N1Z6,SURAJ FOUNDRIES PVT LTD,1722/2023-24,12/25/2023,28866,28866,28866, Inputs ,74199930,0,0,5195.88,, Yes ,Oct-22
3043,24AABCT3473E1ZL,TCR ADVANCED ENGINEERING PVT. LTD.,GST/23-24/7319,12/29/2023,1354,1354,1354, Inputs ,440125,121.86,121.86,0,, Yes ,Oct-22
3044,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421003442,12/15/2023,382517,382517,382517, Inputs ,440262,0,0,19125.83,, Yes ,Oct-22
3045,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421003443,12/15/2023,92484,92484,92484, Inputs ,440262,0,0,16647.08,, Yes ,Oct-22
3046,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421003648,12/30/2023,572685,572685,572685, Inputs ,440262,0,0,28634.26,, Yes ,Oct-22
3047,27AACCT5509Q1ZS,TNL LOGISTICS PVT LTD.,118-237421003649,12/30/2023,181926,181926,181926, Inputs ,440262,0,0,32746.75,, Yes ,Oct-22
3048,27AABCY1029R1ZV,YOUNGSEONG INDIA PRIVATE LIMITED,YSI/23-24/2128,12/11/2023,57302,57302,57302, Inputs ,8536,0,0,10314.36,, Yes ,Oct-22
3049,27AAACZ0128P1Z1,ZAVERI BROS SILVER PLATERS PVT LTD,2726,12/19/2023,3150,3150,3150, Inputs ,85433000,0,0,378,, Yes ,Oct-22
3050,24AACFZ1130G1ZM,3VS LASER CUTTING,1361,1/25/2024,8477,8477,8477, Inputs ,7215,762.91,762.91,0,, Yes ,Oct-22
3051,08AAHPA1572C1Z9,A.A.METAL INDUSTRIES,AAMI/797/23-24,1/23/2024,358601,358601,358601, Inputs ,74040012,0,0,64548.25,, Yes ,Oct-22
3052,24AMXPP4579J1Z3,AARTI INDUSTRIES,544,1/27/2024,22360,22360,22360, Inputs ,44013900,1341.6,1341.6,0,, Yes ,Oct-22
3053,24AMXPP4579J1Z3,AARTI INDUSTRIES,546,1/27/2024,1983,1983,1983, Inputs ,44013900,118.98,118.98,0,, Yes ,Oct-22
3054,24AMXPP4579J1Z3,AARTI INDUSTRIES,555,1/31/2024,4975,4975,4975, Inputs ,44013900,298.5,298.5,0,, Yes ,Oct-22
3055,24AMXPP4579J1Z3,AARTI INDUSTRIES,559,1/31/2024,11940,11940,11940, Inputs ,44013900,716.4,716.4,0,, Yes ,Oct-22
3056,24ADPPT4320E1ZM,ACCURATE INDUSTRIAL PRODUCTS,AIP/1529,1/25/2024,8064,8064,8064, Inputs ,39206220,725.76,725.76,0,, Yes ,Oct-22
3057,24ACMPR2804D2ZT,ADITYA ENTERPRISES,JAN-01/2023-24,1/31/2024,90000,90000,90000, Inputs ,85061000,8100,8100,0,, Yes ,Oct-22
3058,24ACMPR2804D2ZT,ADITYA ENTERPRISES,JAN-02/2023-24,1/31/2024,90000,90000,90000, Inputs ,85061000,8100,8100,0,, Yes ,Oct-22
3059,24AOJPK2698M1ZC,AIMS TECHNOLOGIES,661,1/20/2024,59808,59808,59808, Inputs ,84484910,5382.72,5382.72,0,, Yes ,Oct-22
3060,24AOJPK2698M1ZC,AIMS TECHNOLOGIES,664,1/24/2024,45737,45737,45737, Inputs ,84484910,4116.33,4116.33,0,, Yes ,Oct-22
3061,24AOJPK2698M1ZC,AIMS TECHNOLOGIES,676,1/31/2024,48400,48400,48400, Inputs ,84484910,4356,4356,0,, Yes ,Oct-22
3062,24AOJPK2698M1ZC,AIMS TECHNOLOGIES,LI/23-24/21,1/31/2024,2400,2400,2400, Inputs ,84484910,216,216,0,, Yes ,Oct-22
3063,24BYNPP2593M1ZO,AKSHARDEEP INC,139,1/6/2024,26934,26934,26934, Input Services ,998873,2424.06,2424.06,0,, Yes ,Oct-22
3064,24BYNPP2593M1ZO,AKSHARDEEP INC,142,1/8/2024,5226,5226,5226, Input Services ,998873,470.34,470.34,0,, Yes ,Oct-22
3065,24BYNPP2593M1ZO,AKSHARDEEP INC,153,1/19/2024,5579,5579,5579, Input Services ,998873,502.07,502.07,0,, Yes ,Oct-22
3066,24BYNPP2593M1ZO,AKSHARDEEP INC,154,1/19/2024,16155,16155,16155, Input Services ,998873,1453.98,1453.98,0,, Yes ,Oct-22
3067,24BYNPP2593M1ZO,AKSHARDEEP INC,155,1/19/2024,8319,8319,8319, Input Services ,998873,748.74,748.74,0,, Yes ,Oct-22
